tmdb_id,title,show_name,rating,tmdb_rating_processed,release_year,release_month,cast,Plot Summary
987363,Episode 4,Resistance,0.0,0.0,2014,05,"[{'name': 'Pauline Burlet', 'character': 'Lili Franchet', 'gender': 1}, {'name': 'Tom Hudson', 'character': 'Jeannot', 'gender': 2}, {'name': 'Fanny Ardant', 'character': 'The Countess', 'gender': 1}, {'name': 'Alain Doutey', 'character': 'Paul Rivet', 'gender': 2}, {'name': 'Richard Berry', 'character': ""Lili's Father"", 'gender': 2}, {'name': 'César Domboy', 'character': 'The Kid', 'gender': 2}, {'name': 'Isabelle Nanty', 'character': 'Paulette', 'gender': 1}, {'name': 'Cristina Flutur', 'character': 'Cristina Boico (5 episodes)', 'gender': 1}]","Kazuda Xiono, still posing as a mechanic, discovers that the Colossus station is in dire need of hyperfuel. He sees this as an opportunity to prove himself to Yeager and Hype Fazon. However, his eagerness leads him to accidentally volunteer to enter a dangerous race for a valuable supply of hyperfuel, pitting him against seasoned and ruthless racers. He must rely on his piloting skills and the help of his friends to survive and secure the fuel for the Colossus.
"
987359,Episode 5,Resistance,0.0,0.0,2014,05,"[{'name': 'Pauline Burlet', 'character': 'Lili Franchet', 'gender': 1}, {'name': 'Tom Hudson', 'character': 'Jeannot', 'gender': 2}, {'name': 'Fanny Ardant', 'character': 'The Countess', 'gender': 1}, {'name': 'Alain Doutey', 'character': 'Paul Rivet', 'gender': 2}, {'name': 'Richard Berry', 'character': ""Lili's Father"", 'gender': 2}, {'name': 'César Domboy', 'character': 'The Kid', 'gender': 2}, {'name': 'Isabelle Nanty', 'character': 'Paulette', 'gender': 1}, {'name': 'Cristina Flutur', 'character': 'Cristina Boico (5 episodes)', 'gender': 1}]","Kazuda Xiono investigates a series of power failures aboard the Colossus, suspecting sabotage. He discovers that a scavenger, Opechee, is stealing parts to repair her own ship. Kazuda must decide whether to turn her in or help her, ultimately leading to a partnership of sorts.
"
987358,Episode 6,Resistance,0.0,0.0,2014,05,"[{'name': 'Pauline Burlet', 'character': 'Lili Franchet', 'gender': 1}, {'name': 'Tom Hudson', 'character': 'Jeannot', 'gender': 2}, {'name': 'Fanny Ardant', 'character': 'The Countess', 'gender': 1}, {'name': 'Alain Doutey', 'character': 'Paul Rivet', 'gender': 2}, {'name': 'Richard Berry', 'character': ""Lili's Father"", 'gender': 2}, {'name': 'César Domboy', 'character': 'The Kid', 'gender': 2}, {'name': 'Isabelle Nanty', 'character': 'Paulette', 'gender': 1}, {'name': 'Cristina Flutur', 'character': 'Cristina Boico (5 episodes)', 'gender': 1}]","Kazuda Xiono, still struggling to prove his worth to the Resistance, is tasked with delivering a crucial engine part to a remote outpost. However, he is tricked by a cunning alien mechanic, Jarek Yeager's old friend, who steals the part and uses it to power up a dangerous, experimental TIE fighter. Kazuda, feeling responsible, must team up with Yeager to recover the part and prevent the potentially devastating weapon from falling into the wrong hands.
"
5008746,In Keild,The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-,8.0,4.0,2024,01,"[{'name': 'Jun Kasama', 'character': 'Rud (voice)', 'gender': 2}, {'name': 'Kaede Hondo', 'character': 'Nin (voice)', 'gender': 1}, {'name': 'Kana Ichinose', 'character': 'Luna (voice)', 'gender': 1}, {'name': 'Yui Ogura', 'character': '', 'gender': 1}, {'name': 'Ayaka Ohashi', 'character': '', 'gender': 1}, {'name': 'Kana Yuuki', 'character': '', 'gender': 1}, {'name': 'Nobuhiko Okamoto', 'character': '', 'gender': 2}, {'name': 'Misaki Kuno', 'character': '', 'gender': 1}, {'name': 'Toshiyuki Morikawa', 'character': '', 'gender': 2}]","Kaz and Neeku are tricked into participating in a dangerous scrap race run by the Guavian Death Gang. They must navigate treacherous obstacles and outwit their ruthless competitors to win the race and escape with their lives.
"
5008747,Lilia and Lily,The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-,7.0,3.5,2024,01,"[{'name': 'Jun Kasama', 'character': 'Rud (voice)', 'gender': 2}, {'name': 'Kaede Hondo', 'character': 'Nin (voice)', 'gender': 1}, {'name': 'Kana Ichinose', 'character': 'Luna (voice)', 'gender': 1}, {'name': 'Yui Ogura', 'character': '', 'gender': 1}, {'name': 'Ayaka Ohashi', 'character': '', 'gender': 1}, {'name': 'Kana Yuuki', 'character': '', 'gender': 1}, {'name': 'Nobuhiko Okamoto', 'character': '', 'gender': 2}, {'name': 'Misaki Kuno', 'character': '', 'gender': 1}, {'name': 'Toshiyuki Morikawa', 'character': '', 'gender': 2}]","Kaz's cover is almost blown when a suspicious First Order officer, Commander Doza's wife, Captain Imanuel Doza, visits the Colossus to investigate the recent pirate attacks. Kaz must use all his skills and rely on his friends to avoid detection and protect the platform's secrets.
"
5008748,Amon Sloth,The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-,8.0,4.0,2024,01,"[{'name': 'Jun Kasama', 'character': 'Rud (voice)', 'gender': 2}, {'name': 'Kaede Hondo', 'character': 'Nin (voice)', 'gender': 1}, {'name': 'Kana Ichinose', 'character': 'Luna (voice)', 'gender': 1}, {'name': 'Yui Ogura', 'character': '', 'gender': 1}, {'name': 'Ayaka Ohashi', 'character': '', 'gender': 1}, {'name': 'Kana Yuuki', 'character': '', 'gender': 1}, {'name': 'Nobuhiko Okamoto', 'character': '', 'gender': 2}, {'name': 'Misaki Kuno', 'character': '', 'gender': 1}, {'name': 'Toshiyuki Morikawa', 'character': '', 'gender': 2}]","Kaz's attempt to impress Commander Pyre and prove his piloting skills during an Imperial recruitment showcase goes horribly wrong when he discovers that the training exercise is actually designed to ruthlessly eliminate underperforming recruits. Kaz must then decide whether to expose the sinister truth or remain silent and risk the lives of other aspiring pilots.
"
5008749,Exotic Homunculus,The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-,7.0,3.5,2024,01,"[{'name': 'Jun Kasama', 'character': 'Rud (voice)', 'gender': 2}, {'name': 'Kaede Hondo', 'character': 'Nin (voice)', 'gender': 1}, {'name': 'Kana Ichinose', 'character': 'Luna (voice)', 'gender': 1}, {'name': 'Yui Ogura', 'character': '', 'gender': 1}, {'name': 'Ayaka Ohashi', 'character': '', 'gender': 1}, {'name': 'Kana Yuuki', 'character': '', 'gender': 1}, {'name': 'Nobuhiko Okamoto', 'character': '', 'gender': 2}, {'name': 'Misaki Kuno', 'character': '', 'gender': 1}, {'name': 'Toshiyuki Morikawa', 'character': '', 'gender': 2}]","Kaz discovers a distress signal coming from a downed First Order shuttle. He and Neeku investigate, hoping to scavenge valuable intel. However, they find two stranded First Order officers, a tough commander and a nervous communications officer. Kaz attempts to help them, but the First Order officers' true colors are revealed, leading to a tense confrontation and forcing Kaz to make a difficult decision.
"
5008750,Monster Attack,The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-,7.0,3.5,2024,01,"[{'name': 'Jun Kasama', 'character': 'Rud (voice)', 'gender': 2}, {'name': 'Kaede Hondo', 'character': 'Nin (voice)', 'gender': 1}, {'name': 'Kana Ichinose', 'character': 'Luna (voice)', 'gender': 1}, {'name': 'Yui Ogura', 'character': '', 'gender': 1}, {'name': 'Ayaka Ohashi', 'character': '', 'gender': 1}, {'name': 'Kana Yuuki', 'character': '', 'gender': 1}, {'name': 'Nobuhiko Okamoto', 'character': '', 'gender': 2}, {'name': 'Misaki Kuno', 'character': '', 'gender': 1}, {'name': 'Toshiyuki Morikawa', 'character': '', 'gender': 2}]","Kaz, desperate to prove himself, goes undercover as a racer to investigate the mysterious deaths plaguing the Colossus station's races. He discovers the First Order is sabotaging the racers to destabilize the platform and take it over. He must stop them before the races are canceled and the First Order succeeds.
"
5008751,Demonic Power,The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-,7.0,3.5,2024,01,"[{'name': 'Jun Kasama', 'character': 'Rud (voice)', 'gender': 2}, {'name': 'Kaede Hondo', 'character': 'Nin (voice)', 'gender': 1}, {'name': 'Kana Ichinose', 'character': 'Luna (voice)', 'gender': 1}, {'name': 'Yui Ogura', 'character': '', 'gender': 1}, {'name': 'Ayaka Ohashi', 'character': '', 'gender': 1}, {'name': 'Kana Yuuki', 'character': '', 'gender': 1}, {'name': 'Nobuhiko Okamoto', 'character': '', 'gender': 2}, {'name': 'Misaki Kuno', 'character': '', 'gender': 1}, {'name': 'Toshiyuki Morikawa', 'character': '', 'gender': 2}]","Kaz, Neeku, and BB-8 accidentally stumble upon a hidden First Order outpost on a remote planet. While investigating, they discover a captured Colossus droid. They must decide whether to risk their lives to rescue it, knowing it could potentially expose the Colossus to the First Order.
"
3160843,Episode 13,Woman's Resistance War,0.0,0.0,2014,05,"[{'name': 'Wen Zhengrong', 'character': '杜雪颜', 'gender': 1}, {'name': 'Chen Hao', 'character': '曹子轩', 'gender': 2}, {'name': 'Gao Ming', 'character': '曹弘毅', 'gender': 2}, {'name': 'Zeng Li', 'character': '松洋雪樱子', 'gender': 1}, {'name': 'Sun Jiaqi', 'character': '紫柔', 'gender': 1}, {'name': 'Wanting Liu', 'character': '曹子云', 'gender': 1}, {'name': 'Kang Xi Jia', 'character': '葛兰山', 'gender': 2}]","Kaz and Neeku discover a damaged TIE fighter with a lone pilot, Rucklin, stranded on a remote planet. While Neeku is quick to offer help and sympathy, Kaz is suspicious. They must decide whether to trust the seemingly helpless pilot, especially as pirates are also drawn to the downed fighter, looking to scavenge its parts. The episode explores themes of trust, deception, and the moral complexities of war.
"
3160844,Episode 14,Woman's Resistance War,0.0,0.0,2014,05,"[{'name': 'Wen Zhengrong', 'character': '杜雪颜', 'gender': 1}, {'name': 'Chen Hao', 'character': '曹子轩', 'gender': 2}, {'name': 'Gao Ming', 'character': '曹弘毅', 'gender': 2}, {'name': 'Zeng Li', 'character': '松洋雪樱子', 'gender': 1}, {'name': 'Sun Jiaqi', 'character': '紫柔', 'gender': 1}, {'name': 'Wanting Liu', 'character': '曹子云', 'gender': 1}, {'name': 'Kang Xi Jia', 'character': '葛兰山', 'gender': 2}]","Kaz, on a salvage mission, discovers a downed TIE fighter containing a mysterious and dangerous energy source. He must then protect it from the pirate Synara and the First Order, all while trying to understand its purpose.
"
3160845,Episode 15,Woman's Resistance War,0.0,0.0,2014,05,"[{'name': 'Wen Zhengrong', 'character': '杜雪颜', 'gender': 1}, {'name': 'Chen Hao', 'character': '曹子轩', 'gender': 2}, {'name': 'Gao Ming', 'character': '曹弘毅', 'gender': 2}, {'name': 'Zeng Li', 'character': '松洋雪樱子', 'gender': 1}, {'name': 'Sun Jiaqi', 'character': '紫柔', 'gender': 1}, {'name': 'Wanting Liu', 'character': '曹子云', 'gender': 1}, {'name': 'Kang Xi Jia', 'character': '葛兰山', 'gender': 2}]","In ""The Disappeared,"" Kaz and Neeku investigate a mysterious disappearance of workers from the Colossus platform. They uncover a First Order plot to abduct skilled workers for their own purposes, led by Agent Tierny. Kaz and Neeku must work together, despite their differing approaches, to rescue the missing workers and expose the First Order's plan before more disappear.
"
3160846,Episode 16,Woman's Resistance War,0.0,0.0,2014,05,"[{'name': 'Wen Zhengrong', 'character': '杜雪颜', 'gender': 1}, {'name': 'Chen Hao', 'character': '曹子轩', 'gender': 2}, {'name': 'Gao Ming', 'character': '曹弘毅', 'gender': 2}, {'name': 'Zeng Li', 'character': '松洋雪樱子', 'gender': 1}, {'name': 'Sun Jiaqi', 'character': '紫柔', 'gender': 1}, {'name': 'Wanting Liu', 'character': '曹子云', 'gender': 1}, {'name': 'Kang Xi Jia', 'character': '葛兰山', 'gender': 2}]","Kaz and Torra team up with an Ace pilot named ""Hype Fazon"" to investigate a distress signal. They discover a hidden First Order facility exploiting alien races to extract resources. They must decide whether to help the oppressed aliens, potentially revealing the Colossus's location, or abandon them to their fate.
"
3160847,Episode 17,Woman's Resistance War,0.0,0.0,2014,05,"[{'name': 'Wen Zhengrong', 'character': '杜雪颜', 'gender': 1}, {'name': 'Chen Hao', 'character': '曹子轩', 'gender': 2}, {'name': 'Gao Ming', 'character': '曹弘毅', 'gender': 2}, {'name': 'Zeng Li', 'character': '松洋雪樱子', 'gender': 1}, {'name': 'Sun Jiaqi', 'character': '紫柔', 'gender': 1}, {'name': 'Wanting Liu', 'character': '曹子云', 'gender': 1}, {'name': 'Kang Xi Jia', 'character': '葛兰山', 'gender': 2}]","Kaz, disguised as a racer, is forced to compete in a dangerous race to retrieve a vital part needed to fix the Fireball. Meanwhile, Tam becomes increasingly disillusioned with the Colossus and begins to consider other options.
"
3160848,Episode 18,Woman's Resistance War,0.0,0.0,2014,05,"[{'name': 'Wen Zhengrong', 'character': '杜雪颜', 'gender': 1}, {'name': 'Chen Hao', 'character': '曹子轩', 'gender': 2}, {'name': 'Gao Ming', 'character': '曹弘毅', 'gender': 2}, {'name': 'Zeng Li', 'character': '松洋雪樱子', 'gender': 1}, {'name': 'Sun Jiaqi', 'character': '紫柔', 'gender': 1}, {'name': 'Wanting Liu', 'character': '曹子云', 'gender': 1}, {'name': 'Kang Xi Jia', 'character': '葛兰山', 'gender': 2}]","Kaz and Neeku crash land on a remote, desolate planet and discover a hidden Colossus fuel depot. However, they are soon hunted by a monstrous, territorial beast guarding the fuel, forcing them to work together to survive and escape with the fuel before the First Order can find them.
"
3160849,Episode 19,Woman's Resistance War,0.0,0.0,2014,05,"[{'name': 'Wen Zhengrong', 'character': '杜雪颜', 'gender': 1}, {'name': 'Chen Hao', 'character': '曹子轩', 'gender': 2}, {'name': 'Gao Ming', 'character': '曹弘毅', 'gender': 2}, {'name': 'Zeng Li', 'character': '松洋雪樱子', 'gender': 1}, {'name': 'Sun Jiaqi', 'character': '紫柔', 'gender': 1}, {'name': 'Wanting Liu', 'character': '曹子云', 'gender': 1}, {'name': 'Kang Xi Jia', 'character': '葛兰山', 'gender': 2}]","Kaz and Neeku uncover a secret First Order outpost on a remote planet. They infiltrate the base hoping to gather intelligence, but quickly find themselves in over their heads when they discover the First Order is building a massive super weapon.
"
